User,Rating,Restaurant_name, CO 2 Score,adjust_rating
NansXOXOX,4,Kakadu's,0.0,4.0
MickeyDC,4,Kakadu's,0.0,4.0
neuroshrink,4,Kakadu's,0.0,4.0
LarsDane,4,Kakadu's,0.0,4.0
Kartoffelchip,5,Kakadu's,0.0,5.0
athanasius_10,5,Kakadu's,0.0,5.0
featuremom,3,Kakadu's,0.0,3.0
Bonnie2011,3,Kakadu's,0.0,3.0
EllenChr,4,Kakadu's,0.0,4.0
PetchB,5,Breeze by lebua,0.0,5.0
veronikam789,1,Breeze by lebua,0.0,1.0
Ronygr,4,Breeze by lebua,0.0,4.0
Samoht60,2,Breeze by lebua,0.0,2.0
CelineBrussels,2,Breeze by lebua,0.0,2.0
fabkeller,5,Breeze by lebua,0.0,5.0
MartenB_13,4,Breeze by lebua,0.0,4.0
erinnkeala,4,Breeze by lebua,0.0,4.0
pierreb919,3,Breeze by lebua,0.0,3.0
Asli G,5,Breeze by lebua,0.0,5.0
867jackt,3,Breeze by lebua,0.0,3.0
fabkeller,5,Breeze by lebua,0.0,5.0
MaartenTraveller,5,Breeze by lebua,0.0,5.0
lay_laaay,5,Breeze by lebua,0.0,5.0
FlyingD77,4,Breeze by lebua,0.0,4.0
Phil H,5,Breeze by lebua,0.0,5.0
I_Redwan,5,Breeze by lebua,0.0,5.0
RADelaware,5,Breeze by lebua,0.0,5.0
ELWarners,5,Breeze by lebua,0.0,5.0
878aarons,4,Breeze by lebua,0.0,4.0
joachimk66,4,Breeze by lebua,0.0,4.0
Julie H,2,Breeze by lebua,0.0,2.0
Flori2,3,Breeze by lebua,0.0,3.0
JungJinJennyM,3,Breeze by lebua,0.0,3.0
Pallo66,5,Breeze by lebua,0.0,5.0
FernandoB732,5,Breeze by lebua,0.0,5.0
Thirteen_on_tour,5,Breeze by lebua,0.0,5.0
NightTrain_FRA-LON,5,Breeze by lebua,0.0,5.0
Shalom K,5,Breeze by lebua,0.0,5.0
nighatafsheen,5,Breeze by lebua,0.0,5.0
pauldalecr,5,Breeze by lebua,0.0,5.0
867jackt,5,Breeze by lebua,0.0,5.0
ZaneZv,3,Breeze by lebua,0.0,3.0
5TravelBugsUSA,5,Breeze by lebua,0.0,5.0
Aladin20,5,Breeze by lebua,0.0,5.0
Libbibelle,4,Breeze by lebua,0.0,4.0
338clarea,4,Breeze by lebua,0.0,4.0
Heather M,5,Breeze by lebua,0.0,5.0
Namaste711,3,Breeze by lebua,0.0,3.0
N2047SHdavidm,5,Breeze by lebua,0.0,5.0
nyfoodie919,5,Breeze by lebua,0.0,5.0
sirenm2015,5,Breeze by lebua,0.0,5.0
beilch,2,Breeze by lebua,0.0,2.0
RajatSabharwal,5,Breeze by lebua,0.0,5.0
Dan S,5,Breeze by lebua,0.0,5.0
R E,4,Breeze by lebua,0.0,4.0
AA09,5,Breeze by lebua,0.0,5.0
pheerakarn,5,Breeze by lebua,0.0,5.0
Ryan D,5,Breeze by lebua,0.0,5.0
M7649BMdavids,5,Breeze by lebua,0.0,5.0
Kim B,5,Breeze by lebua,0.0,5.0
leliserose,5,Breeze by lebua,0.0,5.0
orgaZone,5,Breeze by lebua,0.0,5.0
Bill W,5,Breeze by lebua,0.0,5.0
Gunnar314,4,Breeze by lebua,0.0,4.0
596johannes,5,Breeze by lebua,0.0,5.0
Thirteen_on_tour,5,Breeze by lebua,0.0,5.0
Econcierge F,5,Breeze by lebua,0.0,5.0
Rodja S,5,Breeze by lebua,0.0,5.0
Jaripattra,5,Breeze by lebua,0.0,5.0
Thanyaporn J,5,Breeze by lebua,0.0,5.0
JoeFrancis,5,Gasthaus Zum Lemp,0.0,5.0
Franco F,4,Gasthaus Zum Lemp,0.0,4.0
florian610,4,Gasthaus Zum Lemp,0.0,4.0
Relax07615079502,5,Onocubes,0.0,5.0
chun1709,5,Onocubes,0.0,5.0
958travelr,5,Onocubes,0.0,5.0
sofiapary,5,Onocubes,0.0,5.0
JKleber9,5,Onocubes,0.0,5.0
964katev,4,Onocubes,0.0,4.0
Tag_FD,5,Onocubes,0.0,5.0
joehiroth,5,Onocubes,0.0,5.0
ST64,5,Das Leben ist schoen...,0.0,5.0
williambU8926FH,5,Das Leben ist schoen...,0.0,5.0
anastassiu,3,Das Leben ist schoen...,0.0,3.0
Carlos_Barcelona,5,Das Leben ist schoen...,0.0,5.0
valmalmel,5,Das Leben ist schoen...,0.0,5.0
Fam-Holm,1,Das Leben ist schoen...,0.0,1.0
Svetozara K,4,Das Leben ist schoen...,0.0,4.0
973fr_am,5,Das Leben ist schoen...,0.0,5.0
MarkK916,3,Das Leben ist schoen...,0.0,3.0
Rockmantic,2,Das Leben ist schoen...,0.0,2.0
triptip-me,3,Das Leben ist schoen...,0.0,3.0
TacomaTraveler2013,4,Das Leben ist schoen...,0.0,4.0
536damianb,3,Das Leben ist schoen...,0.0,3.0
Manuel C,4,Das Leben ist schoen...,0.0,4.0
Marrokina,4,Das Leben ist schoen...,0.0,4.0
Giuseppe A,5,Das Leben ist schoen...,0.0,5.0
stephengQ9764RY,4,Das Leben ist schoen...,0.0,4.0
Al R,4,Das Leben ist schoen...,0.0,4.0
Esin F,2,Das Leben ist schoen...,0.0,2.0
Namaste711,3,Das Leben ist schoen...,0.0,3.0
MartinTheVlogger,3,Das Leben ist schoen...,0.0,3.0
jever-01,4,Das Leben ist schoen...,0.0,4.0
ragnauld,4,Das Leben ist schoen...,0.0,4.0
78ingerb,4,Das Leben ist schoen...,0.0,4.0
LoveDeepSnow,4,Das Leben ist schoen...,0.0,4.0
rbgs,4,Das Leben ist schoen...,0.0,4.0
Katrin D,3,Das Leben ist schoen...,0.0,3.0
LeeWtravels,5,Das Leben ist schoen...,0.0,5.0
carpetbowler,4,Das Leben ist schoen...,0.0,4.0
H8184CPandreap,4,Das Leben ist schoen...,0.0,4.0
672AmyA,4,Das Leben ist schoen...,0.0,4.0
robertrolph34,5,Gute Stute,0.0,5.0
frsterker,4,Gute Stute,0.0,4.0
Just-traveling-about,5,Gute Stute,0.0,5.0
Mike P,5,Gute Stute,0.0,5.0
293neilk,5,Gute Stute,0.0,5.0
964philipp,5,Gute Stute,0.0,5.0
rob_mcintosh,5,Gute Stute,0.0,5.0
Ian G,4,Gute Stute,0.0,4.0
JBird1988,5,Gute Stute,0.0,5.0
MrDavetheSarks,5,Gute Stute,0.0,5.0
ccbb3306,5,Gute Stute,0.0,5.0
DonBerlin,5,Gute Stute,0.0,5.0
Anindhya,1,Taj Tandoori,0.0,1.0
135puneeta,1,Taj Tandoori,0.0,1.0
TheRealGelatoGirl,4,Taj Tandoori,0.0,4.0
thehappyholidayaker,5,Taj Tandoori,0.0,5.0
Hugh73Brussels,5,Taj Tandoori,0.0,5.0
TheRealGelatoGirl,3,Taj Tandoori,0.0,3.0
EssAre,1,Taj Tandoori,0.0,1.0
Ericteur,2,Taj Tandoori,0.0,2.0
TheRealGelatoGirl,3,Taj Tandoori,0.0,3.0
510hannesh,5,Taj Tandoori,0.0,5.0
apfelwein,2,Taj Tandoori,0.0,2.0
923raviv,1,Taj Tandoori,0.0,1.0
yogeetak,1,Taj Tandoori,0.0,1.0
Jorg S,4,Taj Tandoori,0.0,4.0
264charlottec,3,Taj Tandoori,0.0,3.0
O8253SKrichardg,1,Taj Tandoori,0.0,1.0
A_qmt,3,Taj Tandoori,0.0,3.0
martin d,3,Taj Tandoori,0.0,3.0
Sukhvinder C,4,Taj Tandoori,0.0,4.0
ANILANAND1960,5,Taj Tandoori,0.0,5.0
Ram S,1,Taj Tandoori,0.0,1.0
janauwked,4,Taj Tandoori,0.0,4.0
KiranS1597,5,Taj Tandoori,0.0,5.0
Martin F,5,Taj Tandoori,0.0,5.0
GustavoAmorim,4,Taj Tandoori,0.0,4.0
meropi2016,1,Taj Tandoori,0.0,1.0
hishamb01,5,Taj Tandoori,0.0,5.0
Kari-Matti,4,Taj Tandoori,0.0,4.0
Fatmafalf,3,Taj Tandoori,0.0,3.0
TravelingSoccerLoon,3,Taj Tandoori,0.0,3.0
luketduffy,3,Taj Tandoori,0.0,3.0
WorldTravellerToday,4,Taj Tandoori,0.0,4.0
TheRealGelatoGirl,5,Taj Tandoori,0.0,5.0
motalas,4,Taj Tandoori,0.0,4.0
Nicolò M,5,Taj Tandoori,0.0,5.0
benetay,1,Taj Tandoori,0.0,1.0
Richard H,5,Taj Tandoori,0.0,5.0
Gary D,2,Taj Tandoori,0.0,2.0
jjdrabbe,2,Taj Tandoori,0.0,2.0
raphj2016,5,Taj Tandoori,0.0,5.0
nagsarati,5,Taj Tandoori,0.0,5.0
Tim O,2,Taj Tandoori,0.0,2.0
agar1979,4,Taj Tandoori,0.0,4.0
Madwill,4,Taj Tandoori,0.0,4.0
Dinesh J,1,Taj Tandoori,0.0,1.0
ShotX2,4,Taj Tandoori,0.0,4.0
168moha,5,Taj Tandoori,0.0,5.0
PingSwe,5,Taj Tandoori,0.0,5.0
813anuragp,5,Taj Tandoori,0.0,5.0
jansfromdenver,5,Taj Tandoori,0.0,5.0
Don M,5,Taj Tandoori,0.0,5.0
VivienneR811,4,Taj Tandoori,0.0,4.0
konstantin_houston,5,Taj Tandoori,0.0,5.0
HalaFHaddad,5,Taj Tandoori,0.0,5.0
FussyDave12,4,Taj Tandoori,0.0,4.0
lees78,2,Taj Tandoori,0.0,2.0
461alirezah,5,Taj Tandoori,0.0,5.0
Missingbear,4,Taj Tandoori,0.0,4.0
Chandra Prakash B,4,Taj Tandoori,0.0,4.0
rakeshs732,5,Taj Tandoori,0.0,5.0
GeorgeW1479,5,Taj Tandoori,0.0,5.0
Franco F,4,Taj Tandoori,0.0,4.0
abhi_venom,5,Taj Tandoori,0.0,5.0
Clarence_Aarav,5,Taj Tandoori,0.0,5.0
Yeskul S,4,Taj Tandoori,0.0,4.0
Kapoor_kub,5,Taj Tandoori,0.0,5.0
xq22,5,Taj Tandoori,0.0,5.0
JenAtoZ,5,Taj Tandoori,0.0,5.0
NitinA504,5,Taj Tandoori,0.0,5.0
Jim S,4,Taj Tandoori,0.0,4.0
Avogadro31,3,Taj Tandoori,0.0,3.0
Avinash J,4,Taj Tandoori,0.0,4.0
417axelh,5,Taj Tandoori,0.0,5.0
lee1pen,3,Taj Tandoori,0.0,3.0
schroff,4,Taj Tandoori,0.0,4.0
Kausaimi,5,Taj Tandoori,0.0,5.0
walida24,4,Taj Tandoori,0.0,4.0
tgaud,5,Taj Tandoori,0.0,5.0
Gaurav097,5,Taj Tandoori,0.0,5.0
Seasaidhm,5,Taj Tandoori,0.0,5.0
sabrinak972,5,Taj Tandoori,0.0,5.0
Radhika T,5,Taj Tandoori,0.0,5.0
amr7,5,Taj Tandoori,0.0,5.0
AtulRanjan,4,Taj Tandoori,0.0,4.0
Namaste711,3,Taj Tandoori,0.0,3.0
761AlexM761,4,Taj Tandoori,0.0,4.0
StevenB511,2,Taj Tandoori,0.0,2.0
gpercy,5,Taj Tandoori,0.0,5.0
T-Junction,5,Taj Tandoori,0.0,5.0
paulbe39,5,Taj Tandoori,0.0,5.0
Gary99Numan,4,Taj Tandoori,0.0,4.0
fatfuncat,3,Taj Tandoori,0.0,3.0
ajl_ffm,4,Taj Tandoori,0.0,4.0
Rohit S,3,Taj Tandoori,0.0,3.0
mbigo,5,Taj Tandoori,0.0,5.0
Mikefarley,1,Taj Tandoori,0.0,1.0
586stevem,4,Taj Tandoori,0.0,4.0
Izzy S,5,Taj Tandoori,0.0,5.0
mbft,5,Taj Tandoori,0.0,5.0
Vishal G,4,Taj Tandoori,0.0,4.0
Manish J,3,Taj Tandoori,0.0,3.0
voyager9Us,4,Taj Tandoori,0.0,4.0
bnghanem,4,Taj Tandoori,0.0,4.0
DCUrbanMom,2,Taj Tandoori,0.0,2.0
Khushboo_Golyan,4,Taj Tandoori,0.0,4.0
Maria C,3,Taj Tandoori,0.0,3.0
ssooryaa,3,Taj Tandoori,0.0,3.0
Louise W,4,Taj Tandoori,0.0,4.0
Lev N,5,Taj Tandoori,0.0,5.0
YogiRa,4,Taj Tandoori,0.0,4.0
fulviomian,3,Taj Tandoori,0.0,3.0
NCSFrankfurt_Germany,4,Taj Tandoori,0.0,4.0
IbnBatutaMe,4,Taj Tandoori,0.0,4.0
Saurabh K,5,Taj Tandoori,0.0,5.0
Daniel P,3,Taj Tandoori,0.0,3.0
YariMister,3,Taj Tandoori,0.0,3.0
MrPlants,2,Taj Tandoori,0.0,2.0
Lea_Anne97,2,Taj Tandoori,0.0,2.0
IbnBatutaMe,5,Taj Tandoori,0.0,5.0
Greyrock,4,Taj Tandoori,0.0,4.0
Jennifer H,5,Taj Tandoori,0.0,5.0
gnxdad,4,Taj Tandoori,0.0,4.0
458JimB,5,Taj Tandoori,0.0,5.0
sanjay m,5,Taj Tandoori,0.0,5.0
wizadofwas,4,Taj Tandoori,0.0,4.0
AYFERS,5,Taj Tandoori,0.0,5.0
Satyam1976,5,Taj Tandoori,0.0,5.0
VikDiv,5,Taj Tandoori,0.0,5.0
Nick026,4,Taj Tandoori,0.0,4.0
najlaaaa,4,"Bangkok, Thai Restaurant",0.0,4.0
katerina_tiniakou,4,"Bangkok, Thai Restaurant",0.0,4.0
apulehio,5,"Bangkok, Thai Restaurant",0.0,5.0
Aryia,5,"Bangkok, Thai Restaurant",0.0,5.0
750jaapp,5,"Bangkok, Thai Restaurant",0.0,5.0
HSed22,5,"Bangkok, Thai Restaurant",0.0,5.0
0007me,5,"Bangkok, Thai Restaurant",0.0,5.0
AdellaS_13,2,"Bangkok, Thai Restaurant",0.0,2.0
meenakshii0629,4,"Bangkok, Thai Restaurant",0.0,4.0
ivonapp,5,"Bangkok, Thai Restaurant",0.0,5.0
j V,5,"Bangkok, Thai Restaurant",0.0,5.0
auxeki,4,"Bangkok, Thai Restaurant",0.0,4.0
998atanasn,4,"Bangkok, Thai Restaurant",0.0,4.0
CelineBrussels,5,"Bangkok, Thai Restaurant",0.0,5.0
muller_georg,1,"Bangkok, Thai Restaurant",0.0,1.0
mamaperry0220,5,"Bangkok, Thai Restaurant",0.0,5.0
Namaste711,5,"Bangkok, Thai Restaurant",0.0,5.0
SETHMRJ,5,"Bangkok, Thai Restaurant",0.0,5.0
Ekaterina N,5,"Bangkok, Thai Restaurant",0.0,5.0
auxeki,4,"Bangkok, Thai Restaurant",0.0,4.0
Silke H,4,"Bangkok, Thai Restaurant",0.0,4.0
pe-des-pe,3,Biancalani Cucina,0.0,3.0
MarianneSammann,5,Biancalani Cucina,0.0,5.0
morelki2,5,Biancalani Cucina,0.0,5.0
PowWow1978,5,Biancalani Cucina,0.0,5.0
renem234,5,Biancalani Cucina,0.0,5.0
GdJ2708,4,Biancalani Cucina,0.0,4.0
gohlah,5,Biancalani Cucina,0.0,5.0
Makiko O,4,Biancalani Cucina,0.0,4.0
ian B,5,Biancalani Cucina,0.0,5.0
Mike D,5,Biancalani Cucina,0.0,5.0
Frank_2011_12,2,Biancalani Cucina,0.0,2.0
Gems-Dad,5,Biancalani Cucina,0.0,5.0
TheRealGelatoGirl,3,Bar Shuka Restaurant,0.0,3.0
569il,5,Bar Shuka Restaurant,0.0,5.0
TorontoJBo,4,Bar Shuka Restaurant,0.0,4.0
BadSheep,4,Bar Shuka Restaurant,0.0,4.0
hannamventures,4,Bar Shuka Restaurant,0.0,4.0
TheMacroNav,4,Bar Shuka Restaurant,0.0,4.0
Yaritza R,1,Bar Shuka Restaurant,0.0,1.0
Mucldnddffm,1,Bar Shuka Restaurant,0.0,1.0
Carol L,5,Bar Shuka Restaurant,0.0,5.0
flaviagK3346VO,5,Bar Shuka Restaurant,0.0,5.0
1612carli,1,Bar Shuka Restaurant,0.0,1.0
AndreaV3381,2,Bar Shuka Restaurant,0.0,2.0
TheRealGelatoGirl,2,Bar Shuka Restaurant,0.0,2.0
_U7717OA,2,Bar Shuka Restaurant,0.0,2.0
johannesb69,4,Bar Shuka Restaurant,0.0,4.0
Dlu83,5,Bar Shuka Restaurant,0.0,5.0
Puchinika,5,Bar Shuka Restaurant,0.0,5.0
WingWingOne,4,Bar Shuka Restaurant,0.0,4.0
Gus G,4,Bar Shuka Restaurant,0.0,4.0
Martin S,3,Bar Shuka Restaurant,0.0,3.0
Elizyou,5,Bar Shuka Restaurant,0.0,5.0
497lisl,5,Bar Shuka Restaurant,0.0,5.0
ninam76,4,Bar Shuka Restaurant,0.0,4.0
Armilhon J,3,Bar Shuka Restaurant,0.0,3.0
Bracey123,4,Bar Shuka Restaurant,0.0,4.0
Liang2012,5,Bar Shuka Restaurant,0.0,5.0
Wing_wing1,4,Bar Shuka Restaurant,0.0,4.0
EMT-Berlin,2,Bar Shuka Restaurant,0.0,2.0
dnhbham,4,Bar Shuka Restaurant,0.0,4.0
Tuper M,4,Bar Shuka Restaurant,0.0,4.0
Sarah-Jane G,5,Bar Shuka Restaurant,0.0,5.0
DilysLivia,3,Bar Shuka Restaurant,0.0,3.0
JamesK1975,5,Bar Shuka Restaurant,0.0,5.0
LotusGal3,1,Bar Shuka Restaurant,0.0,1.0
Laimdota,4,Bar Shuka Restaurant,0.0,4.0
stegro123,5,Bar Shuka Restaurant,0.0,5.0
lilafly,2,Bar Shuka Restaurant,0.0,2.0
Captain_hooha,4,Bar Shuka Restaurant,0.0,4.0
735michaelg,1,Bar Shuka Restaurant,0.0,1.0
WittleWooz,5,Bar Shuka Restaurant,0.0,5.0
SAMDD1982,5,Bar Shuka Restaurant,0.0,5.0
Ani B,5,Bar Shuka Restaurant,0.0,5.0
Bankops,3,Bar Shuka Restaurant,0.0,3.0
filipzlatanovic,5,Bar Shuka Restaurant,0.0,5.0
NorCalBiker,5,Bar Shuka Restaurant,0.0,5.0
chipfork,5,Bar Shuka Restaurant,0.0,5.0
Ofers1234,5,Bar Shuka Restaurant,0.0,5.0
hplcman,5,Bar Shuka Restaurant,0.0,5.0
BeenThereAlready_12,4,Bar Shuka Restaurant,0.0,4.0
abe707,1,Groessenwahn,0.0,1.0
PastyPowered,5,Groessenwahn,0.0,5.0
Ingo A,5,Groessenwahn,0.0,5.0
aparajitag2018,1,Groessenwahn,0.0,1.0
christopherbN1462EV,5,Groessenwahn,0.0,5.0
Ornithorh,5,Groessenwahn,0.0,5.0
ccbb3306,5,Groessenwahn,0.0,5.0
YangKuhlkamp,5,Groessenwahn,0.0,5.0
Ornithorh,4,Groessenwahn,0.0,4.0
GRworld,4,Groessenwahn,0.0,4.0
JCN_Travels,4,Groessenwahn,0.0,4.0
andrecorra,5,Groessenwahn,0.0,5.0
Trebronza,4,Groessenwahn,0.0,4.0
nicolads74,5,Groessenwahn,0.0,5.0
antaninak,5,Groessenwahn,0.0,5.0
Jean H K,4,Groessenwahn,0.0,4.0
Totti_Berkeley,5,Groessenwahn,0.0,5.0
LordSinclair70,5,Groessenwahn,0.0,5.0
kar808,5,Groessenwahn,0.0,5.0
900Frans,4,Groessenwahn,0.0,4.0
Stefanie H,5,Groessenwahn,0.0,5.0
ajl_ffm,4,Groessenwahn,0.0,4.0
RoccoSiffredi1968,2,Groessenwahn,0.0,2.0
wugefri,5,Groessenwahn,0.0,5.0
FrankfurtGypsetter,4,Groessenwahn,0.0,4.0
10172012e,2,Groessenwahn,0.0,2.0
Pamela S,4,Langosch am Main,0.0,4.0
Gesa K,5,Langosch am Main,0.0,5.0
Elizabeth M,1,Langosch am Main,0.0,1.0
lynette245,3,Langosch am Main,0.0,3.0
SwenW11,5,Langosch am Main,0.0,5.0
petrosh,5,Langosch am Main,0.0,5.0
janshellzy,4,Langosch am Main,0.0,4.0
Calum_MacL,4,Langosch am Main,0.0,4.0
evelinevdl,1,Langosch am Main,0.0,1.0
Amanda D,4,Langosch am Main,0.0,4.0
pantelischios,5,Langosch am Main,0.0,5.0
Laura A,2,Langosch am Main,0.0,2.0
AdriaanS1,5,Langosch am Main,0.0,5.0
PastaK,2,Langosch am Main,0.0,2.0
Dimitrios T,1,Langosch am Main,0.0,1.0
Stefan_Kl_85,4,Langosch am Main,0.0,4.0
DagHammarskjold,5,Langosch am Main,0.0,5.0
Bracey123,5,Langosch am Main,0.0,5.0
IVB2009,4,Langosch am Main,0.0,4.0
Nabil S,5,Langosch am Main,0.0,5.0
Famvac K,5,Langosch am Main,0.0,5.0
Lennyoverthere,5,Langosch am Main,0.0,5.0
Jocelyn S,4,Langosch am Main,0.0,4.0
skylinelady,5,Langosch am Main,0.0,5.0
pedrorL9303YC,2,Langosch am Main,0.0,2.0
Sascha M,2,Langosch am Main,0.0,2.0
GhadaAlk,1,Langosch am Main,0.0,1.0
11olgaa,5,Langosch am Main,0.0,5.0
tiagodaniel,1,Langosch am Main,0.0,1.0
hagayi,1,Langosch am Main,0.0,1.0
Rockmantic,3,Langosch am Main,0.0,3.0
Dan_Man_40,5,Langosch am Main,0.0,5.0
Kenda_Mark,4,Langosch am Main,0.0,4.0
elizabethmjclowes,5,Langosch am Main,0.0,5.0
foodie_watch,2,Langosch am Main,0.0,2.0
dominikad434,5,Langosch am Main,0.0,5.0
Persego,5,Langosch am Main,0.0,5.0
gregoryscat,4,Langosch am Main,0.0,4.0
AnnCederhall,4,Langosch am Main,0.0,4.0
Suzannah L,5,Langosch am Main,0.0,5.0
Johan D,3,Langosch am Main,0.0,3.0
HopeAutumn,4,Langosch am Main,0.0,4.0
Ali_ridgway,5,Langosch am Main,0.0,5.0
goodfood76,4,Langosch am Main,0.0,4.0
OrangeWindies,3,Langosch am Main,0.0,3.0
jenn1995,5,Langosch am Main,0.0,5.0
jovitas713,5,Malepartus,0.0,5.0
Jason H,5,Malepartus,0.0,5.0
Sissa961,5,Malepartus,0.0,5.0
419katharinav,5,Malepartus,0.0,5.0
Francesco B,4,Malepartus,0.0,4.0
EconomistGuy,5,Malepartus,0.0,5.0
Moran B,5,Malepartus,0.0,5.0
GRworld,3,Malepartus,0.0,3.0
jeroma25,4,Malepartus,0.0,4.0
SilviaeMatteo2013,5,Malepartus,0.0,5.0
rafhellas,3,Malepartus,0.0,3.0
867jackt,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Laura A,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
Steffen H,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
867jackt,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
avc12016,2,Antru Lam Freres Vietnam Restaurant,0.0,2.0
Aidan O,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
Beaner4242,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
955fionah,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Fernando M,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
RichHua,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
Gauvoi2019,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
11olgaa,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
Medha A,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
karinaf328,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
S6245VMlauraa,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
French_James,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
867jackt,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
foodie_watch,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
574thomask,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
Jws_fra,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Luis M,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
Grant S,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
jarkamay,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Sanja K,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
EmC_ca,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
geoffy694,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
485shiria,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Chris K,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Electroburger,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
Andreadurso,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
amcee1,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
ajl_ffm,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
Rene1112013,5,Antru Lam Freres Vietnam Restaurant,0.0,5.0
TBoner1,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
thisisnotatest,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
Christian_Gaertner,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
Matthew B,4,Antru Lam Freres Vietnam Restaurant,0.0,4.0
LeDude13,3,Antru Lam Freres Vietnam Restaurant,0.0,3.0
aimhausen,1,Bockenheimer Weinkontor,0.0,1.0
Melanie_do,4,Bockenheimer Weinkontor,0.0,4.0
KarlaTaa,3,Bockenheimer Weinkontor,0.0,3.0
691franko,4,Bockenheimer Weinkontor,0.0,4.0
robbZ2676QF,4,Bockenheimer Weinkontor,0.0,4.0
Paul C,4,Bockenheimer Weinkontor,0.0,4.0
ancaioa,5,Bockenheimer Weinkontor,0.0,5.0
davlew14,4,Bockenheimer Weinkontor,0.0,4.0
Rainer W,4,Bockenheimer Weinkontor,0.0,4.0
Matt-Addison,3,Bockenheimer Weinkontor,0.0,3.0
FlyingD77,4,Bockenheimer Weinkontor,0.0,4.0
dominikad434,5,Bockenheimer Weinkontor,0.0,5.0
920michaelab,5,Bockenheimer Weinkontor,0.0,5.0
ccbb3306,5,Bockenheimer Weinkontor,0.0,5.0
travel_n_adventures,5,Bockenheimer Weinkontor,0.0,5.0
RollsUK,5,Bockenheimer Weinkontor,0.0,5.0
Capellanus,4,Bockenheimer Weinkontor,0.0,4.0
Solveig C,5,Bockenheimer Weinkontor,0.0,5.0
Luxotraveller,4,Bockenheimer Weinkontor,0.0,4.0
DanBach,4,Bockenheimer Weinkontor,0.0,4.0
Swisheavy,5,Bockenheimer Weinkontor,0.0,5.0
tiagov798,5,Bockenheimer Weinkontor,0.0,5.0
Vic A,5,Bockenheimer Weinkontor,0.0,5.0
jpcalo8,4,Bockenheimer Weinkontor,0.0,4.0
Franco F,5,Black Box Burger,0.0,5.0
daltonboy1986,5,Black Box Burger,0.0,5.0
Trebronza,5,Black Box Burger,0.0,5.0
prenzli,5,Black Box Burger,0.0,5.0
georgiabeyoga,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
AndySmee,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
PavelB886,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
karenbM7560MQ,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
virchow,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
GHEGHEGHE,4,Zur Buchscheer Apfelweinwirtschaft,0.0,4.0
JohnRPublic,5,Zur Buchscheer Apfelweinwirtschaft,0.0,5.0
oemert,3,Ristorante Carmelo Greco,0.0,3.0
FodiefromHessen,5,Ristorante Carmelo Greco,0.0,5.0
kerwin_gray,1,Ristorante Carmelo Greco,0.0,1.0
petero251966,4,Ristorante Carmelo Greco,0.0,4.0
kimhbees,1,Ristorante Carmelo Greco,0.0,1.0
K_HKG,1,Ristorante Carmelo Greco,0.0,1.0
Philip1611,5,Ristorante Carmelo Greco,0.0,5.0
Shir H,4,Ristorante Carmelo Greco,0.0,4.0
PowWow1978,5,Ristorante Carmelo Greco,0.0,5.0
Peter Y,5,Ristorante Carmelo Greco,0.0,5.0
KJbahrain,4,Ristorante Carmelo Greco,0.0,4.0
gilles g,5,Ristorante Carmelo Greco,0.0,5.0
HanniHannover,4,Ristorante Carmelo Greco,0.0,4.0
753ritah,3,Ristorante Carmelo Greco,0.0,3.0
